year,manuf_name,num_manuf,brand,num_brand,model_name,price,cylinder,weight,horsepower,fuel_cost,nb_households,sj,i1b_poids_vide,i1b_puis_fisc,i1b_cylindree,i1b_euro_km,i2b_poids_vide,i2b_puis_fisc,i2b_cylindree,i2b_euro_km,i3b_poids_vide,i3b_puis_fisc,i3b_cylindree,i3b_euro_km
2006,"HYUNDAI",8,"KIA",16,"PICANTO",1.490362,1.12,9.84,4,4.866709,7424599,.0000323,1.043703341,1.05914,1.049643384,1.066961,.6847644612,.56667,.6120576081,.6390811,1.113155224,.941932,1.033753754,1.27141
2006,"HYUNDAI",8,"KIA",16,"PICANTO",1.215629,1.086,8.61,4,7.016376,7424599,.0003071,1.043703341,1.05914,1.049643384,1.066961,.6847644612,.56667,.6120576081,.6390811,1.113155224,.941932,1.033753754,1.27141
2006,"HYUNDAI",8,"KIA",16,"RIO",1.752261,1.599,11.01,7,9.675808,7424599,5.17e-06,1.043703341,1.05914,1.049643384,1.066961,.6781206556,.554503,.6029391057,.6330578,1.113155224,.941932,1.033753754,1.27141
2006,"HYUNDAI",8,"KIA",16,"RIO",1.411062,1.399,10.79,6,8.3178,7424599,.0000769,1.043703341,1.05914,1.049643384,1.066961,.6781206556,.554503,.6029391057,.6330578,1.113155224,.941932,1.033753754,1.27141
2006,"HYUNDAI",8,"KIA",16,"RIO",1.758312,1.493,11.46,6,5.076481,7424599,.0000815,1.043703341,1.05914,1.049643384,1.066961,.6781206556,.554503,.6029391057,.6330578,1.113155224,.941932,1.033753754,1.27141
2006,"HYUNDAI",8,"KIA",16,"SORENTO",3.672469,2.497,19.81,9,8.600649,7424599,.0001868,1.043703341,1.05914,1.049643384,1.066961,.692964374,.571885,.6181036543,.6588542,.7884000277,.847738,.7868335172,.7951941
2006,"HYUNDAI",8,"KIA",16,"SPORTAGE",3.0148,1.991,16.28,8,8.810422,7424599,.0000136,1.043703341,1.05914,1.049643384,1.066961,.6782641265,.557979,.6068100963,.6444932,.7884000277,.847738,.7868335172,.7951941
2006,"HYUNDAI",8,"KIA",16,"SPORTAGE",3.043494,1.991,16.85,9,7.84547,7424599,.0001396,1.043703341,1.05914,1.049643384,1.066961,.6782641265,.557979,.6068100963,.6444932,.7884000277,.847738,.7868335172,.7951941
2006,"LADA",9,"LADA",17,"111",1.057238,1.596,10.55,6,10.4114,7424599,5.17e-06,1.099170456,1.10322,1.098090316,1.113871,.0501044475,.046933,.0499806486,.0871588,1.141670825,1.10652,1.11833914,1.138486
2006,"LADA",9,"LADA",17,"112",.9841983,1.596,10.6,6,10.4114,7424599,5.17e-06,1.099170456,1.10322,1.098090316,1.113871,.0383508712,.036503,.0378429257,.0705139,1.141670825,1.10652,1.11833914,1.138486
2006,"LADA",9,"LADA",17,"112",1.015501,1.596,10.6,6,9.336307,7424599,6.46e-07,1.099170456,1.10322,1.098090316,1.113871,.0383508712,.036503,.0378429257,.0705139,1.141670825,1.10652,1.11833914,1.138486
2006,"LADA",9,"LADA",17,"NIVA",1.177336,1.69,12.1,8,15.9566,7424599,1.94e-06,1.099170456,1.10322,1.098090316,1.113871,.0350400046,.031289,.0364131688,.0537681,.8731771375,.919127,.8597571253,.8469456
2006,"LADA",9,"LADA",17,"NIVA",1.302546,1.69,12.1,7,13.184,7424599,.0000175,1.099170456,1.10322,1.098090316,1.113871,.0350400046,.031289,.0364131688,.0537681,.8731771375,.919127,.8597571253,.8469456
2006,"MAZDA",10,"MAZDA",21,"2",1.735566,1.399,10.8,4,4.992572,7424599,3.88e-06,1.086507202,1.09296,1.08630539,1.104307,.1754207473,.158181,.1712590119,.1883072,1.178560691,.996464,1.091458336,1.353418
2006,"MAZDA",10,"MAZDA",21,"2",1.676404,1.399,10.8,4,5.202344,7424599,.000086,1.086507202,1.09296,1.08630539,1.104307,.1754207473,.158181,.1712590119,.1883072,1.178560691,.996464,1.091458336,1.353418
2006,"MAZDA",10,"MAZDA",21,"2",1.42254,1.242,10.5,5,8.487551,7424599,.0001493,1.086507202,1.09296,1.08630539,1.104307,.1754207473,.158181,.1712590119,.1883072,1.178560691,.996464,1.091458336,1.353418
2006,"MAZDA",10,"MAZDA",21,"3",1.996421,1.598,11.85,7,9.732391,7424599,.0001261,1.086507202,1.09296,1.08630539,1.104307,.1564936268,.137322,.153949828,.1680252,1.130895118,1.09958,1.111790372,1.138583
2006,"MAZDA",10,"MAZDA",21,"3",2.483386,1.56,12.75,6,5.789705,7424599,.0001287,1.086507202,1.09296,1.08630539,1.104307,.1564936268,.137322,.153949828,.1680252,1.130895118,1.09958,1.111790372,1.138583
2006,"MAZDA",10,"MAZDA",21,"3",2.403355,1.56,12.75,6,5.370162,7424599,.0000763,1.086507202,1.09296,1.08630539,1.104307,.1564936268,.137322,.153949828,.1680252,1.130895118,1.09958,1.111790372,1.138583
2006,"MAZDA",10,"MAZDA",21,"3",2.038158,1.598,11.9,6,9.166555,7424599,.0000349,1.086507202,1.09296,1.08630539,1.104307,.1564936268,.137322,.153949828,.1680252,1.130895118,1.09958,1.111790372,1.138583
2006,"MAZDA",10,"MAZDA",21,"5",2.528566,1.998,15.35,7,7.258109,7424599,.0003633,1.086507202,1.09296,1.08630539,1.104307,.193906419,.168611,.1867886048,.2086747,.8889158282,.721817,.8087641727,.8130615
2006,"MAZDA",10,"MAZDA",21,"6",2.750293,1.998,14.85,7,6.922474,7424599,.0002146,1.086507202,1.09296,1.08630539,1.104307,.1477750114,.126892,.1427171108,.1573386,1.607193708,1.73514,1.653477991,1.514452
2006,"MAZDA",10,"MAZDA",21,"6",2.991115,1.998,15.2,7,7.006383,7424599,.0000381,1.086507202,1.09296,1.08630539,1.104307,.1477750114,.126892,.1427171108,.1573386,1.607193708,1.73514,1.653477991,1.514452
2006,"MAZDA",10,"MAZDA",21,"6",2.293796,1.798,13.3,8,10.52456,7424599,.000053,1.086507202,1.09296,1.08630539,1.104307,.1477750114,.126892,.1427171108,.1573386,1.607193708,1.73514,1.653477991,1.514452
2006,"MAZDA",10,"MAZDA",21,"6",2.977237,1.999,13.8,9,11.59965,7424599,7.76e-06,1.086507202,1.09296,1.08630539,1.104307,.1477750114,.126892,.1427171108,.1573386,1.607193708,1.73514,1.653477991,1.514452
2006,"MAZDA",10,"MAZDA",21,"MX5",2.497263,1.798,10.8,8,9.845559,7424599,.0001002,1.086507202,1.09296,1.08630539,1.104307,.1989279,.166872,.1883096227,.2040617,.226296017,.451136,.3299841484,.3414469
2006,"MAZDA",10,"MAZDA",21,"PREMACY",2.183193,1.998,13.25,7,7.300063,7424599,6.46e-07,1.086507202,1.09296,1.08630539,1.104307,.1962240256,.168611,.1867886048,.2085999,.8889158282,.721817,.8087641727,.8130615
2006,"MAZDA",10,"MAZDA",21,"RX8",3.415474,2.616,13.15,13,15.10784,7424599,.0000323,1.086507202,1.09296,1.08630539,1.104307,.1963343879,.158181,.1820886594,.19468,.8597413695,1.25723,1.077799357,.9236179
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",2.15283,1.499,11.1,7,8.883636,7424599,.0000116,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.897609,1.499,9.9,6,8.374383,7424599,3.88e-06,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.711672,1.332,9.7,6,7.808547,7424599,.0000136,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.871419,1.493,10.85,5,5.076481,7424599,.000033,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.994543,1.493,10.9,5,4.866709,7424599,.0000103,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",2.090225,1.468,10.7,9,9.109971,7424599,3.23e-06,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.578009,1.332,9.6,6,7.808547,7424599,6.46e-07,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",2.455422,1.468,12,9,9.506057,7424599,6.46e-07,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.725027,1.493,10.7,5,5.286253,7424599,.0000239,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"COLT",1.516343,1.332,9.55,6,8.091465,7424599,.0000284,1.083128147,1.08675,1.083307735,1.09867,.1347522696,.144275,.1279784472,.1565504,1.133672172,.945898,1.047018437,1.299041
2006,"MITSUBISHI",11,"MITSUBISHI",24,"GRANDIS",3.303202,1.968,17.1,8,7.383972,7424599,.000031,1.083128147,1.08675,1.083307735,1.09867,.2136060752,.222496,.2045084635,.2542664,.3372303872,.282579,.2993746621,.2926269
2006,"MITSUBISHI",11,"MITSUBISHI",24,"GRANDIS",3.029304,2.378,16.45,11,12.61816,7424599,1.29e-06,1.083128147,1.08675,1.083307735,1.09867,.2136060752,.222496,.2045084635,.2542664,.3372303872,.282579,.2993746621,.2926269
2006,"MITSUBISHI",11,"MITSUBISHI",24,"LANCER",4.437922,1.997,14.65,19,14.2025,7424599,.0000136,1.083128147,1.08675,1.083307735,1.09867,.2344645346,.222496,.2223728188,.264606,1.152200231,1.10553,1.130300926,1.153944
2006,"MITSUBISHI",11,"MITSUBISHI",24,"OUTLANDER",3.290159,1.997,15.95,13,13.41033,7424599,3.23e-06,1.083128147,1.08675,1.083307735,1.09867,.2330298257,.232926,.2223728188,.2660183,.8575369677,.90128,.8441095148,.8385519
2006,"MITSUBISHI",11,"MITSUBISHI",24,"PAJERO",4.687926,3.2,21.1,12,11.66332,7424599,.0000976,1.083128147,1.08675,1.083307735,1.09867,.2134957129,.220758,.1992761618,.2464353,.8575369677,.90128,.8441095148,.8385519
2006,"MITSUBISHI",11,"MITSUBISHI",24,"PAJERO",2.1425,1.834,12.55,8,12.73133,7424599,6.46e-06,1.083128147,1.08675,1.083307735,1.09867,.2134957129,.220758,.1992761618,.2464353,.8575369677,.90128,.8441095148,.8385519
2006,"MITSUBISHI",11,"MITSUBISHI",24,"SPACESTAR",1.933816,1.584,11.85,6,9.675808,7424599,6.46e-07,1.083128147,1.08675,1.083307735,1.09867,.2238145804,.234664,.2112922033,.2617559,.8915635735,.7238,.8110870992,.8118573
2006,"MITSUBISHI",11,"MITSUBISHI",24,"SPACESTAR",1.933816,1.87,12.45,6,6.12534,7424599,2.59e-06,1.083128147,1.08675,1.083307735,1.09867,.2238145804,.234664,.2112922033,.2617559,.8915635735,.7238,.8110870992,.8118573
2006,"NISSAN",12,"NISSAN",25,"350Z",4.244994,3.498,16.35,20,15.44734,7424599,5.17e-06,1.063680538,1.06925,1.06260802,1.08091,.4445721274,.392845,.4300221843,.4493639,.8482883318,1.22848,1.059027367,.9079404
2006,"NISSAN",12,"NISSAN",25,"350Z",4.260645,3.498,15.4,22,15.84343,7424599,.0000233,1.063680538,1.06925,1.06260802,1.08091,.4445721274,.392845,.4300221843,.4493639,.8482883318,1.22848,1.059027367,.9079404
2006,"NISSAN",12,"NISSAN",25,"ALMERA",1.959902,1.461,11.9,5,5.328207,7424599,1.94e-06,1.063680538,1.06925,1.06260802,1.08091,.4234708711,.422395,.4275125047,.4547521,1.129897595,1.09958,1.107461672,1.140318
2006,"NISSAN",12,"NISSAN",25,"ALMERA",1.787737,1.497,11.79,6,9.053388,7424599,6.46e-07,1.063680538,1.06925,1.06260802,1.08091,.4234708711,.422395,.4275125047,.4547521,1.129897595,1.09958,1.107461672,1.140318
2006,"NISSAN",12,"NISSAN",25,"ALMERA",2.168586,2.184,12.98,7,6.754656,7424599,1.29e-06,1.063680538,1.06925,1.06260802,1.08091,.4234708711,.422395,.4275125047,.4547521,1.129897595,1.09958,1.107461672,1.140318
2006,"NISSAN",12,"NISSAN",25,"ALMERA",2.389791,2.184,14.2,7,7.132246,7424599,.0000634,1.063680538,1.06925,1.06260802,1.08091,.4234708711,.422395,.4275125047,.4547521,1.129897595,1.09958,1.107461672,1.140318
2006,"NISSAN",12,"NISSAN",25,"MICRA",1.871211,1.386,11.35,6,8.94022,7424599,.0001991,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MICRA",1.80078,1.386,9.85,6,9.223139,7424599,.0001099,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MICRA",2.295466,1.598,11.89,7,9.902143,7424599,.0000123,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MICRA",1.627781,1.461,10.33,4,5.370162,7424599,.0001933,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MICRA",1.380803,1.24,9.57,5,8.091465,7424599,.000715,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MICRA",1.77292,1.461,10.3,5,4.992572,7424599,3.88e-06,1.063680538,1.06925,1.06260802,1.08091,.4097638835,.408489,.4183407667,.4222135,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"MURANO",4.933652,3.498,18.65,17,16.69218,7424599,.0000349,1.063680538,1.06925,1.06260802,1.08091,.4590295781,.436301,.4566247876,.4753905,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"NOTE",2.027724,1.461,11.65,5,5.663842,7424599,.0003918,1.063680538,1.06925,1.06260802,1.08091,.4422214121,.434563,.4494227678,.4631744,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"NOTE",1.641658,1.386,10.92,6,8.487551,7424599,.0003704,1.063680538,1.06925,1.06260802,1.08091,.4422214121,.434563,.4494227678,.4631744,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"NOTE",2.027724,1.598,11.31,7,9.39289,7424599,.0000356,1.063680538,1.06925,1.06260802,1.08091,.4422214121,.434563,.4494227678,.4631744,1.138493531,.958787,1.053155763,1.303641
2006,"NISSAN",12,"NISSAN",25,"PATHFIND.",4.604974,2.488,21.95,12,11.20182,7424599,.0000433,1.063680538,1.06925,1.06260802,1.08091,.4315493855,.424134,.4453844652,.4673771,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"PATHFIND.",4.337858,2.488,21.6,12,9.985145,7424599,.0001855,1.063680538,1.06925,1.06260802,1.08091,.4315493855,.424134,.4453844652,.4673771,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"PATROL",4.083264,2.953,23,12,12.08286,7424599,.0000207,1.063680538,1.06925,1.06260802,1.08091,.4310527556,.425872,.4392775783,.460421,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"PATROL",3.780672,2.826,21,11,13.00586,7424599,6.46e-07,1.063680538,1.06925,1.06260802,1.08091,.4310527556,.425872,.4392775783,.460421,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.784204,2.184,14.36,8,6.880519,7424599,1.94e-06,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.530236,1.87,14.39,7,6.335113,7424599,.0000769,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.267711,1.769,13.06,7,10.01531,7424599,8.40e-06,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.872895,2.184,14.74,8,6.880519,7424599,6.46e-07,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.746641,1.998,13.39,9,11.7694,7424599,3.88e-06,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"PRIMERA",2.701878,1.998,13.8,9,11.82599,7424599,6.46e-07,1.063680538,1.06925,1.06260802,1.08091,.3871948097,.382416,.3919435008,.4094002,1.59082079,1.71828,1.635434595,1.49735
2006,"NISSAN",12,"NISSAN",25,"TERRANO",3.483296,2.953,17.6,10,9.733418,7424599,.0000168,1.063680538,1.06925,1.06260802,1.08091,.4413164419,.431087,.4405096028,.4683495,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"TERRANO",3.076362,2.664,17.1,10,10.90814,7424599,.0000162,1.063680538,1.06925,1.06260802,1.08091,.4413164419,.431087,.4405096028,.4683495,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"X-TRAIL",3.341913,2.184,15,9,8.432832,7424599,.0003226,1.063680538,1.06925,1.06260802,1.08091,.4463379229,.434563,.4500083597,.475904,.782753557,.832866,.7703630249,.7782865
2006,"NISSAN",12,"NISSAN",25,"X-TRAIL",3.341913,2.184,15.15,9,7.971334,7424599,.0001364,1.063680538,1.06925,1.06260802,1.08091,.4463379229,.434563,.4500083597,.475904,.782753557,.832866,.7703630249,.7782865
2006,"PORSCHE",13,"PORSCHE",28,"911",9.908684,3.824,14.2,26,15.67368,7424599,.0000562,1.094535386,1.08573,1.087579298,1.106879,.0837097432,.180778,.1304348911,.135076,.8167616901,1.1442,1.003037122,.8545495
2006,"PORSCHE",13,"PORSCHE",28,"911",9.908684,3.596,15.35,24,15.39076,7424599,8.40e-06,1.094535386,1.08573,1.087579298,1.106879,.0837097432,.180778,.1304348911,.135076,.8167616901,1.1442,1.003037122,.8545495
2006,"PORSCHE",13,"PORSCHE",28,"BOXSTER",5.859167,3.179,13.45,19,14.03275,7424599,.0000349,1.094535386,1.08573,1.087579298,1.106879,.0865239798,.198161,.1369296376,.1398173,.8167616901,1.1442,1.003037122,.8545495
2006,"PORSCHE",13,"PORSCHE",28,"BOXSTER",5.953178,3.387,13.55,21,14.37225,7424599,3.88e-06,1.094535386,1.08573,1.087579298,1.106879,.0865239798,.198161,.1369296376,.1398173,.8167616901,1.1442,1.003037122,.8545495
2006,"PORSCHE",13,"PORSCHE",28,"CAYENNE",7.194954,4.511,22.45,27,20.42671,7424599,.0000465,1.094535386,1.08573,1.087579298,1.106879,.0915454608,.220758,.1525580966,.1540411,.8742547083,.907229,.8549098376,.8553873
2006,"PORSCHE",13,"PORSCHE",28,"CAYMAN",6.533008,3.387,13.4,21,14.37225,7424599,.0000472,1.094535386,1.08573,1.087579298,1.106879,.0871861531,.203376,.1406713417,.1424401,.8167616901,1.1442,1.003037122,.8545495
2006,"PORSCHE",13,"PORSCHE",28,"CAYMAN",5.167065,2.687,13,16,12.56157,7424599,5.17e-06,1.094535386,1.08573,1.087579298,1.106879,.0871861531,.203376,.1406713417,.1424401,.8167616901,1.1442,1.003037122,.8545495
2006,"PSA",14,"CITROEN",5,"BERLINGO",2.080938,1.56,12.4,5,5.999477,7424599,.0010648,.9914746821,1.01664,1.00091514,1.015545,1.275732072,1.06207,1.16713028,1.244667,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"BERLINGO",1.700403,1.36,11.97,6,9.902143,7424599,.0002321,.9914746821,1.01664,1.00091514,1.015545,1.275732072,1.06207,1.16713028,1.244667,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"BERLINGO",1.925469,1.56,12.69,5,5.999477,7424599,.0003595,.9914746821,1.01664,1.00091514,1.015545,1.275732072,1.06207,1.16713028,1.244667,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"BERLINGO",1.706872,1.868,11.91,5,7.593744,7424599,6.46e-07,.9914746821,1.01664,1.00091514,1.015545,1.275732072,1.06207,1.16713028,1.244667,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"C1",1.134347,.998,8,4,6.167621,7424599,.0022453,.9914746821,1.01664,1.00091514,1.015545,1.320947473,1.09162,1.207817509,1.286256,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C2",1.392594,1.124,9.56,4,7.808547,7424599,.0010441,.9914746821,1.01664,1.00091514,1.015545,1.285267368,1.06381,1.173815154,1.244009,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C2",1.543159,1.36,9.9,5,8.091465,7424599,.0005709,.9914746821,1.01664,1.00091514,1.015545,1.285267368,1.06381,1.173815154,1.244009,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C2",1.803388,1.587,10.84,7,9.223139,7424599,.0000575,.9914746821,1.01664,1.00091514,1.015545,1.285267368,1.06381,1.173815154,1.244009,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C2",1.681517,1.398,10.03,4,4.740846,7424599,.0008165,.9914746821,1.01664,1.00091514,1.015545,1.285267368,1.06381,1.173815154,1.244009,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",2.030332,1.398,11.85,4,5.244298,7424599,.0002289,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.884254,1.36,11.58,5,9.223139,7424599,.0001073,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.970336,1.587,11.33,7,9.732391,7424599,.0000718,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.652927,1.36,10.14,5,8.204632,7424599,.0024321,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",2.030332,1.398,11.74,4,5.034526,7424599,3.88e-06,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.826865,1.36,10.57,5,7.638796,7424599,.0001332,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.954684,1.587,11.33,7,9.336307,7424599,.0000401,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",2.051201,1.587,11.77,7,8.883636,7424599,.0000588,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C3",1.815179,1.398,10.48,4,4.824755,7424599,.003259,.9914746821,1.01664,1.00091514,1.015545,1.21854237,1.01514,1.116275046,1.175802,.9451834944,.803121,.8671716327,1.102752
2006,"PSA",14,"CITROEN",5,"C4",2.613813,1.56,12.93,6,5.034526,7424599,.0000924,.9914746821,1.01664,1.00091514,1.015545,1.270511939,1.05338,1.164422868,1.24991,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"C4",2.234739,1.56,12.57,5,5.244298,7424599,.002873,.9914746821,1.01664,1.00091514,1.015545,1.270511939,1.05338,1.164422868,1.24991,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"C4",2.213453,1.587,12,7,9.56264,7424599,.0010415,.9914746821,1.01664,1.00091514,1.015545,1.270511939,1.05338,1.164422868,1.24991,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"C4",3.18853,1.997,16.2,8,6.712702,7424599,.0006846,.9914746821,1.01664,1.00091514,1.015545,1.270511939,1.05338,1.164422868,1.24991,.7882153013,.646463,.7191729235,.7194127
2006,"PSA",14,"CITROEN",5,"C5",2.746641,1.56,14.24,6,5.83166,7424599,.0004086,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",3.462428,2.179,16.1,10,6.922474,7424599,2.59e-06,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",2.878112,1.997,14.79,9,11.65624,7424599,1.29e-06,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",2.721599,1.56,14.24,6,5.957523,7424599,.0005702,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",3.194165,1.997,15.54,9,7.929379,7424599,.0003853,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",2.644699,1.56,14.42,6,6.083386,7424599,.0000653,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",3.020748,1.997,14.48,9,11.65624,7424599,.000053,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C5",3.321566,1.997,15.74,9,7.929379,7424599,.0000239,.9914746821,1.01664,1.00091514,1.015545,1.197838418,.987328,1.102494624,1.183211,1.490816066,1.62805,1.550733492,1.426046
2006,"PSA",14,"CITROEN",5,"C6",4.977162,2.946,18.16,15,15.05126,7424599,.0000136,.9914746821,1.01664,1.00091514,1.015545,1.268999977,1.03252,1.155745461,1.240125,.7951179117,1.19576,1.01630609,.8736651
