0.0019101,0.96431,1.999,0.1252,0.107,1.0052,0,10.263,147,6
0.00050294,0.96431,1.753,0.1449,0.092,0.67141,0,11.486,147,6
0.00012882,0.96431,2.179,0.1835,0.118,1.0591,0,12.28,147,6
1.6975e-05,0.96431,1.997,0.1362,0.1,0.7376,0,12.663,147,6
1.3558e-05,0.96431,2.401,0.169,0.132,0.92673,1,11.49,147,6
9.9828e-07,0.96431,1.997,0.1384,0.1,0.72342,0,16.275,147,6
0.00017729,0.96431,2.401,0.1502,0.12,0.82271,0,10.423,147,6
3.8495e-05,0.96431,2.521,0.1538,0.147,1.4512,0,11.605,147,6
1.6522e-05,0.96431,1.997,0.1421,0.1,0.75179,0,12.254,147,6
0.00017007,0.96431,1.686,0.131,0.092,0.69032,0,12.103,148,6
0.0099602,0.96431,1.364,0.109,0.066,0.91595,0,7.6017,148,6
2.1946e-05,0.96431,1.796,0.1305,0.092,1.0349,0,14.492,148,6
7.3283e-05,0.96431,1.91,0.1428,0.11,0.72815,0,13.288,148,6
2.6005e-05,0.96431,1.686,0.1525,0.092,0.71869,0,14.602,148,6
5.0776e-05,0.96431,2.792,0.1555,0.188,1.5405,0,12.277,148,6
8.2095e-06,0.96431,1.91,0.1525,0.11,0.82271,0,14.04,148,6
0.00010839,0.96431,1.799,0.1191,0.103,0.90405,0,11.051,149,6
2.3475e-07,0.96431,1.591,0.121,0.093,0.98732,0,17.281,150,6
1.3115e-07,0.96431,1.991,0.159,0.11,0.86999,0,19.072,150,6
2.3697e-06,0.96431,1.998,0.152,0.089,0.78961,0,16.381,151,6
6.2193e-06,0.96431,1.386,0.096,0.065,0.91595,0,15.661,152,6
2.3885e-05,0.96431,1.398,0.1048,0.05,0.54375,0,16.086,153,6
0.00033574,0.96431,1.749,0.151,0.092,1.1301,0,12.415,153,6
0.0059372,0.96431,1.997,0.1554,0.1,0.89363,0,9.5642,153,6
0.0003058,0.96431,0.998,0.083,0.05,0.6483,0,11.902,153,6
2.4067e-05,0.96431,1.997,0.107,0.066,0.64304,0,16.569,153,6
8.3298e-06,0.96431,1.598,0.12,0.088,0.86242,0,18.292,153,6
0.00014479,0.96431,1.587,0.1394,0.08,1.1539,0,13.613,153,6
6.5074e-05,0.96431,1.56,0.1337,0.08,0.63358,0,14.671,153,6
1.145e-05,0.96431,1.997,0.1601,0.1,0.90782,0,17.766,153,6
0.0001449,0.96431,1.598,0.106,0.077,1.0111,0,11.955,154,6
0.00026948,0.96431,1.149,0.11,0.074,0.82673,0,13.024,154,6
0.00042031,0.96431,1.995,0.186,0.11,1.026,0,12.693,154,6
0.00011717,0.96431,1.998,0.1472,0.15,1.1539,0,14.757,154,6
0.00021889,0.96431,1.998,0.1275,0.12,1.0706,0,14.093,154,6
0.00010962,0.96431,1.149,0.118,0.074,0.85647,0,13.608,154,6
6.0124e-05,0.96431,1.598,0.126,0.091,0.98732,0,13.084,155,6
2.4113e-05,0.96431,1.998,0.1465,0.093,0.73287,0,15.191,155,6
0.0036655,0.96431,1.598,0.138,0.081,1.0587,0,8.572,155,6
0.00027193,0.96431,1.298,0.1025,0.064,0.80889,0,11.212,155,6
4.9356e-05,0.96431,1.896,0.1355,0.077,0.68086,0,14.425,156,6
0.0026986,0.96431,1.984,0.152,0.155,1.023,0,9.9989,156,6
0.0001119,0.96431,2.698,0.1755,0.132,1.0733,0,14.004,156,6
5.1538e-05,0.96431,1.984,0.1395,0.2,1.1182,0,15.075,156,6
3.1486e-05,0.96431,1.968,0.1465,0.103,0.75651,0,14.151,156,6
1.6442e-05,0.96431,1.422,0.1115,0.051,0.56266,0,13.687,156,6
3.2809e-05,0.96431,1.896,0.132,0.077,0.72815,0,13.348,156,6
1.0314e-05,0.96431,1.896,0.119,0.077,0.60994,0,14.458,156,6
1.0434e-05,0.96431,1.896,0.135,0.077,0.7376,0,14.242,156,6
8.1069e-05,0.96431,1.595,0.1173,0.075,1.0468,0,13.757,156,6
0.00027989,0.96431,1.968,0.1552,0.103,0.79907,0,12.793,156,6
7.8875e-05,0.96431,1.422,0.1089,0.059,0.56739,0,13.756,156,6
